seccion,indicador,titulo,ambito,sexo,periodo,valor,unidad
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2011T3,1881.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2011T4,1883.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2012T1,1815.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2012T2,1816.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2012T3,1793.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2012T4,1789.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2013T1,1761.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2013T2,1757.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2013T3,1772.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2013T4,1793.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2014T1,1752.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2014T2,1805.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2014T3,1790.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2014T4,1855.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2015T1,1836.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2015T2,1867.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2015T3,1882.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2015T4,1905.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2016T1,1892.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2016T2,1919.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2016T3,1941.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2016T4,1973.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2017T1,1944.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2017T2,1966.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2017T3,2014.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2017T4,2035.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2018T1,1997.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2018T2,2051.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2018T3,2059.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2018T4,2062.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2019T1,2053.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2019T2,2086.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2019T3,2102.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2019T4,2106.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2020T1,2074.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2020T2,1945.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2020T3,2027.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2020T4,2033.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2021T1,2008.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2021T2,2063.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2021T3,2100.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2021T4,2135.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2022T1,2182.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2022T2,2199.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2022T3,2227.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2022T4,2254.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2023T1,2244.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2023T2,2279.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2023T3,2359.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2023T4,2332.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2024T1,2297.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2024T2,2376.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2024T3,2334.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2024T4,2371.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2025T1,2351.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2025T2,2413.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2025T3,2451.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2025T4,2470.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2026T1,2461.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Ambos sexos,2026T2,2495.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2002T1,1094.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2002T2,1088.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2002T3,1106.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2002T4,1116.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2003T1,1136.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2003T2,1140.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2003T3,1143.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2003T4,1165.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2004T1,1159.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2004T2,1175.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2004T3,1183.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2004T4,1211.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2005T1,1221.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2005T2,1235.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2005T3,1267.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2005T4,1268.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2006T1,1274.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2006T2,1289.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2006T3,1297.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2006T4,1304.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2007T1,1309.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2007T2,1314.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2007T3,1325.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2007T4,1321.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2008T1,1320.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2008T2,1304.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2008T3,1282.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2008T4,1238.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2009T1,1165.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2009T2,1132.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2009T3,1109.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2009T4,1094.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2010T1,1075.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2010T2,1074.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2010T3,1073.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2010T4,1077.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2011T1,1043.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2011T2,1059.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2011T3,1046.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2011T4,1034.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2012T1,991.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2012T2,991.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2012T3,996.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2012T4,993.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2013T1,980.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2013T2,979.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2013T3,973.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2013T4,986.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2014T1,959.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2014T2,998.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2014T3,987.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2014T4,1025.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2015T1,1003.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2015T2,1016.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2015T3,1036.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2015T4,1040.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2016T1,1036.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2016T2,1057.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2016T3,1069.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2016T4,1069.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2017T1,1060.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2017T2,1100.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2017T3,1114.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2017T4,1118.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2018T1,1097.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2018T2,1131.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2018T3,1140.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2018T4,1140.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2019T1,1145.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2019T2,1160.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2019T3,1174.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2019T4,1168.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2020T1,1149.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2020T2,1086.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2020T3,1122.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2020T4,1101.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2021T1,1095.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2021T2,1132.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2021T3,1155.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2021T4,1166.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2022T1,1185.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2022T2,1201.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2022T3,1231.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2022T4,1232.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2023T1,1228.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2023T2,1239.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2023T3,1281.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2023T4,1250.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2024T1,1242.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2024T2,1276.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2024T3,1274.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2024T4,1268.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2025T1,1275.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2025T2,1316.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2025T3,1338.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2025T4,1345.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2026T1,1333.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Hombres,2026T2,1378.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2002T1,678.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2002T2,689.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2002T3,684.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2002T4,717.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2003T1,704.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2003T2,713.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2003T3,729.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2003T4,752.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2004T1,766.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2004T2,778.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2004T3,782.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2004T4,816.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2005T1,808.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2005T2,819.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2005T3,819.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2005T4,847.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2006T1,848.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2006T2,879.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2006T3,867.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2006T4,898.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2007T1,887.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2007T2,906.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2007T3,917.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2007T4,937.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2008T1,946.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2008T2,930.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2008T3,914.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2008T4,932.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2009T1,884.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2009T2,880.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2009T3,874.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2009T4,874.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2010T1,865.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2010T2,842.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2010T3,851.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2010T4,853.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2011T1,840.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2011T2,852.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2011T3,835.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2011T4,849.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2012T1,823.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2012T2,825.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2012T3,797.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2012T4,795.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2013T1,780.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2013T2,778.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2013T3,798.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2013T4,807.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2014T1,793.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2014T2,807.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2014T3,802.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2014T4,830.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2015T1,832.8,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2015T2,850.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2015T3,846.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2015T4,865.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2016T1,855.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2016T2,862.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2016T3,872.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2016T4,904.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2017T1,884.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2017T2,866.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2017T3,899.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2017T4,917.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2018T1,899.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2018T2,919.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2018T3,918.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2018T4,922.1,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2019T1,908.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2019T2,925.4,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2019T3,928.3,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2019T4,937.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2020T1,924.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2020T2,859.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2020T3,905.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2020T4,932.0,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2021T1,912.7,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2021T2,930.2,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2021T3,944.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2021T4,968.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2022T1,996.9,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2022T2,998.5,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2022T3,996.6,miles de personas
epa,ocupados,Ocupados,comunitat-valenciana,Mujeres,2022T4,1022.0,miles de personas
